case_id,root,initial_phase,control,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
95,1600000,0,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,10,0,8a7247d4ce2438e4acb56290b821328017a5bb8ea98b7d4e55d9e6051deea838,e8dd92d2964e00dac0814cfb6b2f0c5748f8a9df04e52dff09f8df9a718a7d33,1,1,1
95,1600000,0,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,10,0,8a7247d4ce2438e4acb56290b821328017a5bb8ea98b7d4e55d9e6051deea838,e8dd92d2964e00dac0814cfb6b2f0c5748f8a9df04e52dff09f8df9a718a7d33,1,1,1
96,1600000,0,source_without_traversal,reference,0,0,0,0,1,10,0,1e01d543c0b7662741ac335d8bd7f7e1df3db9fc47763284ccd1d01b0a9c06d9,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
96,1600000,0,source_without_traversal,production,0,0,0,0,1,10,0,1e01d543c0b7662741ac335d8bd7f7e1df3db9fc47763284ccd1d01b0a9c06d9,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
97,1600000,0,same_total_wrong_path,reference,0,5362940587,0,0,4,10,0,e352249826c610c7fd3fce8c604fe5df45318a1da710afae4bb3e2d5b07f9be1,06000c191950535cbe2d351157deaaba6deab97e1c8058593b69bab53c872add,1,1,1
97,1600000,0,same_total_wrong_path,production,0,5362940587,0,0,4,10,0,e352249826c610c7fd3fce8c604fe5df45318a1da710afae4bb3e2d5b07f9be1,06000c191950535cbe2d351157deaaba6deab97e1c8058593b69bab53c872add,1,1,1
98,1600000,0,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,0,0,c63ce4266ae7cd1f219e2added048c042caa7981be098292f27af5a0dc03f34b,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
98,1600000,0,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,0,0,c63ce4266ae7cd1f219e2added048c042caa7981be098292f27af5a0dc03f34b,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
99,1600000,0,late_return,reference,0,0,0,0,8,1024,4,1e8a50a961b54c0a8ee398f6a2901c62247829dbfc1e25cd41bb1243daaabf06,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
99,1600000,0,late_return,production,0,0,0,0,8,1024,4,1e8a50a961b54c0a8ee398f6a2901c62247829dbfc1e25cd41bb1243daaabf06,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
100,1600000,1,prompt_a,reference,4294967296,4294967296,4294967296,0,8,1,1,92b7c983118fb8385f7a56babdbb2886629d5076140afdf280cdb62cf4341e36,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
100,1600000,1,prompt_a,production,4294967296,4294967296,4294967296,0,8,1,1,92b7c983118fb8385f7a56babdbb2886629d5076140afdf280cdb62cf4341e36,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
101,1600000,1,return_b,reference,4294967296,4294967296,0,4294967296,8,1,1,6e10b8f8d0e02d25a4626a2bd93119f037fec658cb0a0b83e4421d9fdb72d5ff,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
101,1600000,1,return_b,production,4294967296,4294967296,0,4294967296,8,1,1,6e10b8f8d0e02d25a4626a2bd93119f037fec658cb0a0b83e4421d9fdb72d5ff,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
102,1600000,1,unrelated_activity,reference,2252540587,2252540587,0,0,7,11,1,408173fc5b7bf478c9a95cbe49739cb98e6472f1a5dcc33e07529a9f5d3501ee,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
102,1600000,1,unrelated_activity,production,2252540587,2252540587,0,0,7,11,1,408173fc5b7bf478c9a95cbe49739cb98e6472f1a5dcc33e07529a9f5d3501ee,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
103,1600000,1,repeat_a,reference,5362940587,2252540587,0,0,7,11,1,0a45918720d68d07de2510e44dbc4df2a6b38a878fcaf1604734f2fda31f2854,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
103,1600000,1,repeat_a,production,5362940587,2252540587,0,0,7,11,1,0a45918720d68d07de2510e44dbc4df2a6b38a878fcaf1604734f2fda31f2854,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
104,1600000,1,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,11,1,5a8e3e9acff191215f4f2f47acbf0a79eecd661624f8e14417642afd5e67b90f,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
104,1600000,1,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,11,1,5a8e3e9acff191215f4f2f47acbf0a79eecd661624f8e14417642afd5e67b90f,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
105,1600000,1,source_without_traversal,reference,0,0,0,0,1,11,1,c6b62feaafb5e43dfc149229d6624ab2c382002437dcecc1754c202707bc89a8,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
105,1600000,1,source_without_traversal,production,0,0,0,0,1,11,1,c6b62feaafb5e43dfc149229d6624ab2c382002437dcecc1754c202707bc89a8,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
106,1600000,1,same_total_wrong_path,reference,0,5362940587,0,0,4,11,1,31a9dddf49f948e42c03225155db720a04ef06fd10b31d98aba9d1ce026a1819,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
106,1600000,1,same_total_wrong_path,production,0,5362940587,0,0,4,11,1,31a9dddf49f948e42c03225155db720a04ef06fd10b31d98aba9d1ce026a1819,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
107,1600000,1,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,1,1,b7fe6017e378878d875203e4e118d0319dba4207659ffdd5af1394a58251045b,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
107,1600000,1,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,1,1,b7fe6017e378878d875203e4e118d0319dba4207659ffdd5af1394a58251045b,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
108,1600000,1,late_return,reference,0,0,0,0,8,1025,5,8e15f66e56bd52d228148490e6df6517f0d06a1e26f1189333225f11c121c2f3,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
108,1600000,1,late_return,production,0,0,0,0,8,1025,5,8e15f66e56bd52d228148490e6df6517f0d06a1e26f1189333225f11c121c2f3,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
109,1600000,2,prompt_a,reference,4294967296,4294967296,4294967296,0,8,2,2,d82e888bb19f8f130fc205f4fc9be37a86e1ad05e394a19e2fdc2df79feb654d,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
109,1600000,2,prompt_a,production,4294967296,4294967296,4294967296,0,8,2,2,d82e888bb19f8f130fc205f4fc9be37a86e1ad05e394a19e2fdc2df79feb654d,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
110,1600000,2,return_b,reference,4294967296,4294967296,0,4294967296,8,2,2,056b6851dc309fded2679cfd196cdb1e35dadbfa67b20cd9711025d28ffaba96,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
110,1600000,2,return_b,production,4294967296,4294967296,0,4294967296,8,2,2,056b6851dc309fded2679cfd196cdb1e35dadbfa67b20cd9711025d28ffaba96,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
111,1600000,2,unrelated_activity,reference,2252540587,2252540587,0,0,7,12,2,a03192f3ee66e9a713e039b397c6e720a02125d1c4c35e758cb5875b150312b6,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
111,1600000,2,unrelated_activity,production,2252540587,2252540587,0,0,7,12,2,a03192f3ee66e9a713e039b397c6e720a02125d1c4c35e758cb5875b150312b6,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
112,1600000,2,repeat_a,reference,5362940587,2252540587,0,0,7,12,2,a2f6667e87f0066ccac70e646a99a8dbaf1b7e9ead90a36a92931ab526b19417,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
112,1600000,2,repeat_a,production,5362940587,2252540587,0,0,7,12,2,a2f6667e87f0066ccac70e646a99a8dbaf1b7e9ead90a36a92931ab526b19417,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
113,1600000,2,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,12,2,4a1b273bd349dd724da60e4ca4f61d6803bccb9f87c69fbef15d64f6f172d8fb,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
113,1600000,2,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,12,2,4a1b273bd349dd724da60e4ca4f61d6803bccb9f87c69fbef15d64f6f172d8fb,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
114,1600000,2,source_without_traversal,reference,0,0,0,0,1,12,2,3fddb2bf7c0e7d8d69eb7cf4fafce5c88f0131ab49d51165b37b7270fe271587,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
114,1600000,2,source_without_traversal,production,0,0,0,0,1,12,2,3fddb2bf7c0e7d8d69eb7cf4fafce5c88f0131ab49d51165b37b7270fe271587,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
115,1600000,2,same_total_wrong_path,reference,0,5362940587,0,0,4,12,2,ba71388e811ff703d4110494ad7fb2740010993c5ef94a83079b15d262be618a,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
115,1600000,2,same_total_wrong_path,production,0,5362940587,0,0,4,12,2,ba71388e811ff703d4110494ad7fb2740010993c5ef94a83079b15d262be618a,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
116,1600000,2,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,2,2,0a0b94022392f385ee11aff10c7553b7d0a9d3c671aaf59bd5dcbfc5fc2af349,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
116,1600000,2,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,2,2,0a0b94022392f385ee11aff10c7553b7d0a9d3c671aaf59bd5dcbfc5fc2af349,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
117,1600000,2,late_return,reference,0,0,0,0,8,1026,6,49072e4ec56b145285bd0ef184ed0cf22db6aacf8ee5af79233d63f698213386,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
117,1600000,2,late_return,production,0,0,0,0,8,1026,6,49072e4ec56b145285bd0ef184ed0cf22db6aacf8ee5af79233d63f698213386,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
118,1600000,3,prompt_a,reference,4294967296,4294967296,4294967296,0,8,3,3,da34314d113c79e41647e75e26f8139008d08ebe5280aa4a4612dfe300b612f9,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
118,1600000,3,prompt_a,production,4294967296,4294967296,4294967296,0,8,3,3,da34314d113c79e41647e75e26f8139008d08ebe5280aa4a4612dfe300b612f9,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
119,1600000,3,return_b,reference,4294967296,4294967296,0,4294967296,8,3,3,d29c4e13c63fc9920ada0e42e2effeaf81a53f83a7616a4c0c81bcd1416e693d,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
119,1600000,3,return_b,production,4294967296,4294967296,0,4294967296,8,3,3,d29c4e13c63fc9920ada0e42e2effeaf81a53f83a7616a4c0c81bcd1416e693d,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
120,1600000,3,unrelated_activity,reference,2252540587,2252540587,0,0,7,13,3,75872dc4846284cece2f2b51312cba5774c7a9d48a33905b1ff4e4d59ae7524d,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
120,1600000,3,unrelated_activity,production,2252540587,2252540587,0,0,7,13,3,75872dc4846284cece2f2b51312cba5774c7a9d48a33905b1ff4e4d59ae7524d,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
121,1600000,3,repeat_a,reference,5362940587,2252540587,0,0,7,13,3,ddbcd6a8b70c9e9cb0dd34a2c99070707afb06322a9023f0765100830d58ad08,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
121,1600000,3,repeat_a,production,5362940587,2252540587,0,0,7,13,3,ddbcd6a8b70c9e9cb0dd34a2c99070707afb06322a9023f0765100830d58ad08,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
122,1600000,3,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,13,3,78e9987e6b49f2a91ae28fa88f52c2fbc3fa4b2748d93428b0666c86b204ca6b,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
122,1600000,3,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,13,3,78e9987e6b49f2a91ae28fa88f52c2fbc3fa4b2748d93428b0666c86b204ca6b,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
123,1600000,3,source_without_traversal,reference,0,0,0,0,1,13,3,1c1040297a533f4d35ffbec4e70ac17cb9ece67e48e60aedeca775b0b55ac1df,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
123,1600000,3,source_without_traversal,production,0,0,0,0,1,13,3,1c1040297a533f4d35ffbec4e70ac17cb9ece67e48e60aedeca775b0b55ac1df,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
124,1600000,3,same_total_wrong_path,reference,0,5362940587,0,0,4,13,3,2ff7becf4eb47fb8b4ad55344828631f9ec53c9fa6e24bdec3513eb087026c01,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
124,1600000,3,same_total_wrong_path,production,0,5362940587,0,0,4,13,3,2ff7becf4eb47fb8b4ad55344828631f9ec53c9fa6e24bdec3513eb087026c01,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
125,1600000,3,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,3,3,25188906030c110f98228663806aca47e746445560be37835359facf3947e550,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
125,1600000,3,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,3,3,25188906030c110f98228663806aca47e746445560be37835359facf3947e550,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
126,1600000,3,late_return,reference,0,0,0,0,8,1027,7,b41edd0829d78e4137ec4524bb7c1d3c0a03ba2d8b0caaf68ece36a6b49634c3,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
126,1600000,3,late_return,production,0,0,0,0,8,1027,7,b41edd0829d78e4137ec4524bb7c1d3c0a03ba2d8b0caaf68ece36a6b49634c3,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
127,1600000,4,prompt_a,reference,4294967296,4294967296,4294967296,0,8,4,4,782965f2b09f0981fafb4d5be083ff8c6dab75208326faf06b6a2b03f56549f7,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
127,1600000,4,prompt_a,production,4294967296,4294967296,4294967296,0,8,4,4,782965f2b09f0981fafb4d5be083ff8c6dab75208326faf06b6a2b03f56549f7,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
128,1600000,4,return_b,reference,4294967296,4294967296,0,4294967296,8,4,4,899937814c74f8e1c0587928557a9e6992a6ea36d8c0f578bfb382dd6d4bbb00,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
128,1600000,4,return_b,production,4294967296,4294967296,0,4294967296,8,4,4,899937814c74f8e1c0587928557a9e6992a6ea36d8c0f578bfb382dd6d4bbb00,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
129,1600000,4,unrelated_activity,reference,2252540587,2252540587,0,0,7,14,4,b4a6b7f0834235fcaeba6ac8c8b9b346a7d89aa11930677887fc1a8c77b03192,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
129,1600000,4,unrelated_activity,production,2252540587,2252540587,0,0,7,14,4,b4a6b7f0834235fcaeba6ac8c8b9b346a7d89aa11930677887fc1a8c77b03192,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
130,1600000,4,repeat_a,reference,5362940587,2252540587,0,0,7,14,4,1cb6742555a5336f0f41aa8ff6eb466233cecfb0d39ec97d30ffb59520b8b11b,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
130,1600000,4,repeat_a,production,5362940587,2252540587,0,0,7,14,4,1cb6742555a5336f0f41aa8ff6eb466233cecfb0d39ec97d30ffb59520b8b11b,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
131,1600000,4,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,14,4,07781210647d31296ffef3ad767709b3decc16ad36a3e8aedf9de61de86661c8,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
131,1600000,4,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,14,4,07781210647d31296ffef3ad767709b3decc16ad36a3e8aedf9de61de86661c8,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
132,1600000,4,source_without_traversal,reference,0,0,0,0,1,14,4,96ee98d7b52c700ebcd190a815b8b1c3405e1f4143efbac8b7d57e8ef7d8cf19,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
132,1600000,4,source_without_traversal,production,0,0,0,0,1,14,4,96ee98d7b52c700ebcd190a815b8b1c3405e1f4143efbac8b7d57e8ef7d8cf19,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
133,1600000,4,same_total_wrong_path,reference,0,5362940587,0,0,4,14,4,89856eedcb4072f8f7bb3ff8e7bccb6eed492a5c902ade4453374dd3b9acbdcf,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
133,1600000,4,same_total_wrong_path,production,0,5362940587,0,0,4,14,4,89856eedcb4072f8f7bb3ff8e7bccb6eed492a5c902ade4453374dd3b9acbdcf,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
134,1600000,4,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,4,4,98abea380cd697499547f5e83d4ea5871f40ea91c1c2cc4b391564be802276f7,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
134,1600000,4,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,4,4,98abea380cd697499547f5e83d4ea5871f40ea91c1c2cc4b391564be802276f7,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
135,1600000,4,late_return,reference,0,0,0,0,8,1028,8,2b270980bc6bd8f776bed261fe8284583f13c5599845632666be8c2b98ed9ce7,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
135,1600000,4,late_return,production,0,0,0,0,8,1028,8,2b270980bc6bd8f776bed261fe8284583f13c5599845632666be8c2b98ed9ce7,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
136,1600000,5,prompt_a,reference,4294967296,4294967296,4294967296,0,8,5,5,516d949ada2ea1128938f1fb6f89ab303ad0dc556d2a4086b835bee2e17649b3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
136,1600000,5,prompt_a,production,4294967296,4294967296,4294967296,0,8,5,5,516d949ada2ea1128938f1fb6f89ab303ad0dc556d2a4086b835bee2e17649b3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
137,1600000,5,return_b,reference,4294967296,4294967296,0,4294967296,8,5,5,49cb4356f4d10fdcb924d9b9767b068c2ab69cbb66c8459252f5addb9661b7ac,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
137,1600000,5,return_b,production,4294967296,4294967296,0,4294967296,8,5,5,49cb4356f4d10fdcb924d9b9767b068c2ab69cbb66c8459252f5addb9661b7ac,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
138,1600000,5,unrelated_activity,reference,2252540587,2252540587,0,0,7,15,5,3ead92385da0b4f918f820386293f1ab2f1a98176c39a3c3311d47b19f24a077,4f0c221e6d73dd2f0e2c909c45161727cc18daa3909fa2e859f0217cf5317a1b,1,1,1
138,1600000,5,unrelated_activity,production,2252540587,2252540587,0,0,7,15,5,3ead92385da0b4f918f820386293f1ab2f1a98176c39a3c3311d47b19f24a077,4f0c221e6d73dd2f0e2c909c45161727cc18daa3909fa2e859f0217cf5317a1b,1,1,1
139,1600000,5,repeat_a,reference,5362940587,2252540587,0,0,7,15,5,0971671ceacb8be009dc1f90aef2ab50b6b1c020b91952f9719526b04c7c1318,d5efd78c375aa623a48f53cb97d961dd5adc922e726d12dd6ae989c60f49b1df,1,1,1
139,1600000,5,repeat_a,production,5362940587,2252540587,0,0,7,15,5,0971671ceacb8be009dc1f90aef2ab50b6b1c020b91952f9719526b04c7c1318,d5efd78c375aa623a48f53cb97d961dd5adc922e726d12dd6ae989c60f49b1df,1,1,1
140,1600000,5,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,15,5,82ed2478d51609ecb5a140f2a843a20649cb2c40e80c8379f9f738f30c3a73e2,e8dd92d2964e00dac0814cfb6b2f0c5748f8a9df04e52dff09f8df9a718a7d33,1,1,1
140,1600000,5,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,15,5,82ed2478d51609ecb5a140f2a843a20649cb2c40e80c8379f9f738f30c3a73e2,e8dd92d2964e00dac0814cfb6b2f0c5748f8a9df04e52dff09f8df9a718a7d33,1,1,1
141,1600000,5,source_without_traversal,reference,0,0,0,0,1,15,5,38e63cbc3edf151465aa462b60a511ed2796eb5857bec5dd679d0c3cf2a2befc,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
141,1600000,5,source_without_traversal,production,0,0,0,0,1,15,5,38e63cbc3edf151465aa462b60a511ed2796eb5857bec5dd679d0c3cf2a2befc,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
142,1600000,5,same_total_wrong_path,reference,0,5362940587,0,0,4,15,5,c287bc212567e0ec5bc94dc7a7b0069d781e20a73fad57598c687701bda2fa97,06000c191950535cbe2d351157deaaba6deab97e1c8058593b69bab53c872add,1,1,1
142,1600000,5,same_total_wrong_path,production,0,5362940587,0,0,4,15,5,c287bc212567e0ec5bc94dc7a7b0069d781e20a73fad57598c687701bda2fa97,06000c191950535cbe2d351157deaaba6deab97e1c8058593b69bab53c872add,1,1,1
143,1600000,5,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,5,5,83e1a9f790f6fc943bbec922b29822c75ba3e293c0baefd64cee5166c0b9556e,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
143,1600000,5,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,5,5,83e1a9f790f6fc943bbec922b29822c75ba3e293c0baefd64cee5166c0b9556e,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
144,1600000,5,late_return,reference,0,0,0,0,8,1029,9,2621345d59bc5274f41c0567b3d2297be5d1fca1a027c12704e150fb8948ac0e,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
144,1600000,5,late_return,production,0,0,0,0,8,1029,9,2621345d59bc5274f41c0567b3d2297be5d1fca1a027c12704e150fb8948ac0e,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
145,1600000,6,prompt_a,reference,4294967296,4294967296,4294967296,0,8,6,6,4abf00225b1391a2bf904d1c304345e4c75c51de8ab8730dd1a91243755f112d,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
145,1600000,6,prompt_a,production,4294967296,4294967296,4294967296,0,8,6,6,4abf00225b1391a2bf904d1c304345e4c75c51de8ab8730dd1a91243755f112d,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
146,1600000,6,return_b,reference,4294967296,4294967296,0,4294967296,8,6,6,9a0ba6096a6edd08d69a7229429d1952850d8f19b95392621cdbed580fda64a9,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
146,1600000,6,return_b,production,4294967296,4294967296,0,4294967296,8,6,6,9a0ba6096a6edd08d69a7229429d1952850d8f19b95392621cdbed580fda64a9,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
147,1600000,6,unrelated_activity,reference,2252540587,2252540587,0,0,7,16,6,9f32ff219fa0aae03e69e5ccf781c24d1cb2c23517db684e9c698a25d203d777,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
147,1600000,6,unrelated_activity,production,2252540587,2252540587,0,0,7,16,6,9f32ff219fa0aae03e69e5ccf781c24d1cb2c23517db684e9c698a25d203d777,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
148,1600000,6,repeat_a,reference,5362940587,2252540587,0,0,7,16,6,680c3d520685d2f3f79e337cd3a5d703162ba669bf6989202981649e733f41b8,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
148,1600000,6,repeat_a,production,5362940587,2252540587,0,0,7,16,6,680c3d520685d2f3f79e337cd3a5d703162ba669bf6989202981649e733f41b8,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
